2200,0
3042,0
3573,0
3982,0
4320,0
4612,0
4871,0
5106,0
5320,0
5519,0
5704,0
5878,0
6042,0
6198,0
6346,0
6487,0
6623,0
6753,0
6879,0
7000,0
