2200,0
3973,0
4860,0
5505,0
6027,0
6471,0
6862,0
7212,0
7532,0
7826,0
8100,0
8356,0
8598,0
8826,0
9044,0
9251,0
9450,0
9640,0
9823,0
10000,0
