2200,0
2379,0
2534,0
2672,0
2797,0
2912,0
3018,0
3118,0
3211,0
3299,0
3383,0
3463,0
3540,0
3613,0
3683,0
3751,0
3816,0
3879,0
3941,0
4000,0
