0.47956,0.00817591,0.315035,-0.0489413,0.330396,0.0211827,0.347324,-0.0456488,0.315762,-0.00279196,0.33569,-0.0121739,0.316227,0.0182907,0.322364,-0.026248,0.307517,-0.0239533,0.305219,-0.00377842,0.30972,-0.00782012,0.31198,-0.00449,0.304803,-0.0159986,0.303247,0.00410753,0.292721,-0.0102856,0.298789,-0.00777176,0.313013,-0.0138464,0.290476,-0.0130913,0.311386,-0.0230135,0.282605,-0.00872172,0.287538,-0.0253548,0.285738,-0.00614642,0.278217,-0.0217751,0.28647,-0.000111444,0.279758,-0.00068651,0.281686,-0.0117477,0.271171,-0.00322883,0.272027,-0.0042699,0.282623,-0.0235405,0.272372,-0.0220522,0.271452,-0.0145535,0.261721,0.00133182,0.261909,-0.0112733,0.265595,-0.0252018,0.256323,-0.0113217,0.253105,-0.0130828,0.247068,-0.00768704,0.23917,-0.0208567,0.255321,-0.0194427,0.242133,-0.011002,0.245343,-0.00345064,0.261495,0.0126693,0.261128,-0.0197337,0.245253,-0.00823286,0.254576,-0.0159395,0.243396,-0.000401491,0.240123,-0.0209012,0.238536,-0.0177576,0.270834,-0.0194589,0.231828,-0.0128527,0.249837,-0.00553859,0.234541,-0.0284321,0.189338,-0.0166975,0.243499,0.00354433,0.219843,-0.015514,0.220429,0.00617487,0.231246,-0.00678461,0.226979,-0.0115646,0.224455,-0.0204087,0.232834,-0.0271467,0.225111,-0.0108779,0.207827,-0.0225546,0.201913,0.00682267,0.225315,-0.00827394,0.207385,-0.0275861,0.20676,-0.016149,0.217834,-0.000208448,0.202301,-0.00549038,0.216566,-0.00273382,0.205607,-0.016033,0.201808,-0.00617443,0.208902,-0.00707179,0.190362,-0.00329992,0.214664,0.000115321,0.194937,-0.0253489,0.194715,-0.000449756,0.191083,-0.0207033,0.199697,0.00938271,0.19283,-0.0116628,0.199286,-0.0275252,0.214538,-0.0131873,0.197501,-0.000842388,0.182484,0.00252303,0.192569,-0.0211813,0.173229,-0.0114848,0.19073,-0.00787894,0.192225,-0.0186584,0.190784,-0.0284664,0.184768,0.00867067,0.195954,0.00770751,0.171577,-0.0132238,0.193883,-0.00787943,0.198559,-0.0152755,0.174087,-0.00264339,0.184803,-0.00475169,0.203986,-0.0114968,0.192473,-0.0226516,0.184598,0.00602214,0.170556,-0.00830778,0.185422,-0.00720527
0.464524,-0.00187137,0.3137,-0.0358222,0.28304,0.00254754,0.318883,-0.017069,0.301233,0.00901443,0.312736,-0.0243439,0.289466,0.00133369,0.303465,-0.0215653,0.288366,-0.00983463,0.288231,-0.00269855,0.274401,-0.0162842,0.277985,-0.00652845,0.273776,-0.0218545,0.279364,-0.0159852,0.266448,-0.016652,0.260783,0.000401243,0.264548,-0.0241026,0.262449,0.00379448,0.277161,-0.0091487,0.277396,-0.0233828,0.265613,-0.00745028,0.250434,-0.0212696,0.279451,-0.0171187,0.261583,0.00354232,0.267756,-0.0170007,0.251438,-0.0260565,0.255135,-0.0116369,0.251312,-0.0151042,0.258304,-0.00798488,0.240264,-0.0277239,0.227243,-0.00761348,0.244449,-0.00887668,0.246462,-0.0180653,0.243892,-0.00642012,0.218771,-0.00391824,0.260044,-0.0145878,0.254508,-0.0210554,0.251029,-0.00766603,0.228,-0.0104754,0.223317,0.00779347,0.23792,-0.0159056,0.255247,0.0162697,0.210635,-0.0215524,0.232393,-0.00517408,0.208352,-0.00474049,0.216095,0.00355516,0.23753,-0.0219912,0.208397,-0.0175317,0.21562,-0.00310302,0.217217,-0.0157775,0.228511,-0.0191777,0.21926,-0.0208495,0.217016,-0.00512224,0.208027,-0.00826521,0.220023,-0.00966295,0.21587,-0.0112737,0.22176,-0.00866021,0.210897,-0.00180032,0.208101,-0.0112016,0.220737,-0.0142989,0.192345,-0.0382037,0.215945,-0.0112433,0.221249,-0.0112268,0.209435,-0.0150365,0.190002,0.00242925,0.18269,-0.0104871,0.209608,0.0190784,0.200098,-0.00946144,0.185809,-0.0204778,0.17801,0.00393937,0.185186,-0.0248011,0.200724,-0.00314242,0.177861,-0.0183159,0.206579,-0.00934965,0.178958,0.00733821,0.183793,0.00864738,0.185062,-0.0204618,0.184852,-0.0135226,0.169224,-0.020227,0.190885,-0.00425345,0.1536,-0.0241979,0.185926,-0.0137356,0.186088,-0.0218543,0.18172,-0.00136274,0.172531,-0.0103206,0.167563,-0.0203863,0.176164,-0.00735922,0.163981,-0.0148767,0.168993,0.00606889,0.169416,-0.0102084,0.184948,-0.00252623,0.155207,-0.0150661,0.174394,0.00415376,0.163564,-0.0134724,0.165123,-0.003326,0.181855,-0.0108557,0.156015,-0.0112682,0.160263,-0.000100511,0.180946,-0.0143322,0.162142,-0.0091103
0.396323,0.0052491,0.289433,-0.0380289,0.280428,0.00384475,0.271584,-0.0244763,0.270022,-0.010869,0.261878,-0.0134626,0.291382,-0.0215736,0.26798,-0.0191477,0.273086,0.00464235,0.266796,-0.00710957,0.270911,-0.010962,0.256606,-0.0271312,0.261611,-0.013824,0.271988,0.00314459,0.234264,-0.0224571,0.275944,-0.00475474,0.240877,-0.0199287,0.25043,-0.0178193,0.255998,-0.0231326,0.248278,-0.0135861,0.242193,-0.0246883,0.23141,0.00176328,0.235336,-0.0188712,0.226255,-0.0247034,0.253181,-0.00807314,0.22757,-0.0176486,0.204011,0.00573733,0.235003,-0.011318,0.232567,-0.0308234,0.217914,-0.00953267,0.226861,-0.0160199,0.233649,0.00121724,0.229715,-0.0158444,0.220528,-0.00801314,0.217081,-0.00651196,0.235873,-0.00642551,0.222364,-0.00826426,0.206604,-0.00134418,0.217247,-0.00548952,0.20865,-0.0155177,0.22037,-0.0100267,0.202188,-0.0027961,0.21358,-0.0011093,0.205722,0.00984067,0.201763,0.00211924,0.212468,-0.0138572,0.200515,-0.0136629,0.215684,-0.0160971,0.207395,0.00623933,0.203189,-0.0186876,0.216396,-0.0056039,0.200005,-0.0129422,0.190616,-0.0111314,0.206344,-0.0192624,0.189256,0.00765793,0.192088,-0.0231513,0.196467,-0.00446199,0.207575,0.00214135,0.192418,-0.000607998,0.196582,-0.0104933,0.175866,0.00262347,0.173952,0.0117388,0.196159,-0.00342349,0.191118,-0.00393505,0.191783,-0.0110253,0.171978,-0.00778911,0.196145,-0.00339554,0.189154,-0.0152363,0.192667,-0.0129082,0.18645,0.00264757,0.172308,0.0107328,0.172587,0.000434452,0.174921,-0.0162805,0.186823,-0.0301575,0.168473,-0.00552851,0.168434,5.08156e-005,0.168645,0.00199835,0.170856,-0.0217411,0.15533,0.0103046,0.149093,0.0160942,0.160836,-0.0130002,0.176912,-0.0400858,0.154177,-0.0114259,0.160265,-0.0149971,0.155247,-0.00726885,0.173257,0.00798954,0.160247,-0.0173948,0.161924,0.00646227,0.166594,0.00694947,0.167373,-0.022077,0.16488,-0.0136276,0.165972,-0.0240903,0.152065,0.00105969,0.163272,-0.0261741,0.149012,-0.00558664,0.154722,-0.0210092,0.148701,-0.00252231,0.169604,-0.00829247,0.160944,-0.00256983,0.149472,-0.0198288
0.396166,0.00495686,0.275716,-0.0294806,0.247338,-0.00933915,0.255772,-0.0334818,0.237226,-0.0132941,0.249642,-0.0199136,0.258525,0.00526312,0.261583,-0.017619,0.2303,0.01209,0.243064,-0.00604404,0.245217,-0.00307401,0.249863,-0.0248486,0.218856,-0.00475021,0.238583,0.0191492,0.245053,-0.00883707,0.248317,-0.011748,0.232301,-0.0163565,0.231567,-0.0243299,0.243806,-0.00983812,0.233757,-0.0272614,0.22786,-0.00724369,0.227978,-0.013561,0.232159,0.00062583,0.217399,-0.0262986,0.208437,-0.0148898,0.214415,0.00709757,0.222511,0.0056161,0.215739,-0.0100694,0.231717,8.16097e-005,0.209768,-0.0242688,0.203219,-0.00392537,0.230766,-0.00635347,0.222526,0.0124971,0.20676,-0.0191057,0.204323,-0.00556198,0.198443,-0.0016031,0.20767,-0.019927,0.209384,-0.0117276,0.18951,-0.0252928,0.194501,-0.0150593,0.202533,-0.00640797,0.200109,-0.0215016,0.17946,-0.0113645,0.196096,-0.0127736,0.185519,-0.0052626,0.184039,-0.0286431,0.204267,-0.0221324,0.178858,-0.00199484,0.197051,-0.00167431,0.201063,-0.0176813,0.181817,0.00297052,0.187123,-0.00618263,0.184041,-0.0064276,0.184743,-0.0107483,0.187647,-0.0018587,0.170524,-0.008012,0.178064,-0.00368354,0.183357,-0.00984909,0.178898,-0.0101939,0.180951,0.00145914,0.169223,-0.0349989,0.158788,0.0127161,0.175144,0.00240161,0.177893,-0.00786497,0.160436,0.00215129,0.166183,-0.00985211,0.166141,-0.0067979,0.18097,0.0117549,0.169458,-0.0225318,0.18384,-0.00964434,0.158691,0.0187501,0.186716,-0.0186532,0.171651,-0.00557268,0.140181,-0.0282735,0.151893,-0.0213133,0.153752,-0.0186188,0.155443,-0.0217922,0.170457,0.00109844,0.1615,-0.00387097,0.171169,-0.0118078,0.147103,-0.0211009,0.161392,-0.00152438,0.143549,-0.00919957,0.146436,0.00131945,0.164153,-0.000573381,0.153502,0.00589087,0.152419,-0.0109367,0.147306,0.00274774,0.151848,-0.0199696,0.150763,-0.0059286,0.152193,-0.0174799,0.155632,0.00260626,0.150503,-0.0097515,0.145749,0.00684485,0.139943,-0.0210066,0.157218,-0.0254926,0.131726,0.015793,0.162399,0.0247525,0.146408,-0.0241354,0.15821,-0.00880554
0.365682,-0.0170281,0.244953,-0.0155028,0.238975,0.0056433,0.240818,-0.024912,0.230513,-0.00322355,0.230632,-0.00161849,0.233017,-0.0232876,0.240013,-0.0279664,0.235699,-0.00550457,0.227441,-0.00404945,0.255212,0.00111907,0.219912,-0.0347509,0.221038,-0.0176557,0.223684,-0.00339618,0.231254,-0.0215511,0.23353,-0.00981892,0.230191,-0.0283601,0.22499,-0.0134414,0.229083,-0.0190399,0.222963,-0.00965901,0.21969,-0.019689,0.223207,-0.0165939,0.223413,0.00112781,0.223548,-0.0202909,0.200527,0.00730397,0.181698,-0.00131355,0.192908,-0.0155004,0.194889,-0.0138194,0.19289,-0.00834099,0.21493,-0.00346535,0.215658,-0.0170145,0.208094,-0.00241944,0.201664,0.00293515,0.189731,-0.0371344,0.204975,-0.0116492,0.196976,-0.00732829,0.204579,-0.00353306,0.189159,-0.00224337,0.190088,-0.00591999,0.179346,-0.00923897,0.18228,-0.00086187,0.196043,-0.0131375,0.183749,-0.0185119,0.18381,-0.0172425,0.197988,0.00354809,0.192744,-0.00258433,0.172322,-0.0175992,0.191772,-0.0238875,0.180533,-0.0144462,0.1858,0.00191454,0.188399,-0.00425401,0.184172,-0.00551361,0.160724,0.00610189,0.181676,0.0068657,0.178273,-0.0110127,0.166099,-0.00435531,0.161824,0.00574909,0.179705,-0.0127741,0.156572,-0.00808804,0.15428,0.00175305,0.179461,-0.0373549,0.163544,-0.0221437,0.170475,0.000873089,0.151169,0.0119998,0.163077,0.0103632,0.155647,-0.00110647,0.158757,-0.0108609,0.154343,-0.0166336,0.169449,0.00306429,0.152506,-0.0076307,0.167743,-0.0315584,0.153178,-0.00741457,0.160612,-0.0142767,0.158417,-0.0156313,0.152215,0.00390727,0.133141,-0.0177735,0.157485,0.000777058,0.132646,-0.00562622,0.146135,-0.0050384,0.149415,-0.00281653,0.135279,-0.00281508,0.154311,-0.00281328,0.145143,-0.00404407,0.1632,-0.0147542,0.145866,0.00832943,0.147512,0.0196668,0.153451,0.00953257,0.135877,-0.00797657,0.14553,0.00434146,0.16186,0.00548333,0.147974,-0.00897662,0.14301,-0.0194745,0.130415,-0.000333831,0.141502,-0.00901938,0.149596,-0.0173249,0.139098,0.00723898,0.121644,-0.0231735,0.122677,0.00476701,0.12718,-0.0161888,0.127747,0.00928874
0.378969,-0.000932095,0.227017,-0.0363541,0.219173,0.0247537,0.227776,-0.019304,0.208197,-0.00356159,0.225537,-0.0205558,0.209451,0.0113701,0.225339,-0.0169511,0.214507,-0.00659712,0.232362,-0.0166975,0.210842,0.00536529,0.219817,-0.0219716,0.207396,-0.0144605,0.21678,-0.0270001,0.218183,0.00472919,0.205655,-0.00961974,0.217138,-0.0200199,0.204509,0.01132,0.215785,-0.0193235,0.205327,0.00221045,0.203012,0.00524378,0.197637,-0.00517041,0.179116,-0.018197,0.200394,0.000448616,0.197516,0.0144421,0.210596,0.00408644,0.195407,-0.00954868,0.198774,-0.0188797,0.177256,0.00673564,0.185549,0.000478857,0.160914,-0.0112012,0.182132,0.000424058,0.183335,-0.0150293,0.187097,-0.0117965,0.186824,-0.00834254,0.180053,-0.0246234,0.192298,-0.00533072,0.190385,-0.00633907,0.198493,-0.00109627,0.180566,-0.02298,0.176101,-0.00310921,0.179609,0.00423245,0.177207,-0.00991208,0.169431,-0.0041413,0.184138,-0.0237769,0.179235,-0.0141842,0.176271,-0.0116166,0.148424,-0.00255205,0.184223,-0.0191173,0.156841,6.80749e-005,0.187194,-0.00597311,0.158208,-0.0108274,0.173315,-0.00195434,0.167621,-0.0178369,0.158498,-0.0132934,0.166809,6.76149e-005,0.164807,-0.00220856,0.159203,-0.00649646,0.159865,-0.00511844,0.168023,-0.0100803,0.153607,-0.0045963,0.144456,-0.00438485,0.153742,-0.00818508,0.147278,-0.0012908,0.157727,-0.00575042,0.160953,-0.00479817,0.154406,-0.0141798,0.154688,-0.0112822,0.172704,-0.0277993,0.167635,0.00925468,0.166659,0.00153036,0.14479,0.000947978,0.158255,-0.00633423,0.140085,-0.000302935,0.150075,-0.0248825,0.168115,-0.0018743,0.141404,0.00979692,0.136708,0.00430498,0.137289,0.0046526,0.129835,-0.0212418,0.124721,-0.019654,0.147897,0.00549211,0.140505,-0.00121462,0.141104,-0.013619,0.148039,-0.0116021,0.139119,-0.00311772,0.132221,-0.0155792,0.136149,-0.00546587,0.133513,-0.0105073,0.131375,-0.0120513,0.150895,-0.00179654,0.145948,-0.0101484,0.140256,-0.0212618,0.147658,0.00513102,0.127035,0.0108793,0.137659,0.00772649,0.117029,0.0014818,0.147947,-0.0123561,0.134824,-0.0103081,0.132176,-0.00428007
0.361382,-0.00629178,0.210221,-0.0474343,0.195989,0.0108284,0.204294,0.00634235,0.204156,0.00631021,0.212783,-0.00905551,0.20004,-0.018373,0.192702,-0.000695782,0.197724,-0.00195293,0.226922,-0.0170477,0.183525,-0.00546221,0.199732,-0.00899197,0.210373,0.00216441,0.205941,-0.0197495,0.188081,-0.0118554,0.176983,-0.00960922,0.203592,0.00267621,0.224357,-0.00698291,0.190648,-0.00485232,0.20548,-0.014451,0.180903,0.0041962,0.19843,-0.0260799,0.198304,-0.00723837,0.194004,-0.013951,0.18606,0.00212927,0.194749,0.00178382,0.194801,-0.00141278,0.189797,-0.00489688,0.171548,-0.0235104,0.178315,0.00602743,0.193536,-0.00861017,0.178009,-0.00876551,0.201312,0.00800068,0.173669,-0.0115567,0.183106,0.000213758,0.172627,-0.0210639,0.171659,-0.013837,0.16321,-0.00440212,0.175811,-0.00258895,0.183707,-0.00997093,0.169218,-0.00153523,0.174419,0.00127499,0.176456,-0.0144402,0.174688,0.00639908,0.176601,0.00866037,0.16173,0.0045178,0.154344,-0.00543274,0.157354,-0.0142016,0.165135,-0.0120052,0.175566,-0.00226549,0.154744,-0.0152643,0.167038,-0.0101562,0.172841,-0.00749934,0.153816,-0.00802856,0.169673,0.0189096,0.163586,-0.0145629,0.144832,-0.0179409,0.163642,-0.00825088,0.151895,-0.015344,0.142739,-0.00508486,0.146234,-0.0157012,0.165325,-0.00562104,0.162496,0.00842487,0.145072,-0.0374705,0.138425,-0.0169457,0.146014,-0.00172251,0.124298,0.00103101,0.144329,-0.00406484,0.136555,-0.00490254,0.124677,0.00841308,0.142549,-0.0185197,0.136711,-0.000532286,0.141976,-0.0104313,0.130341,-0.00127202,0.144567,-0.012753,0.132638,-0.00129108,0.150363,-0.00472833,0.133353,-0.00692032,0.133796,-0.0078264,0.120428,-0.0164954,0.127476,0.00887257,0.134408,-0.00161063,0.138126,-0.00309864,0.121979,-0.0233122,0.136264,-0.0119743,0.122748,0.00325505,0.124427,-0.011156,0.145101,0.0117457,0.125048,-0.00867784,0.141115,-0.00487337,0.129242,-0.0261543,0.12439,-0.0198093,0.145093,-0.0183339,0.145962,-0.00735803,0.133577,-0.0142859,0.128895,-0.0207647,0.122463,-0.010626,0.102329,-0.0228549,0.120921,-0.00808041,0.111316,-0.0101754
0.330655,-0.0125418,0.192921,-0.0273162,0.198456,-0.00202761,0.207809,-0.0231547,0.188566,-6.65879e-006,0.201089,0.00140794,0.195988,-0.00542735,0.195604,-0.00413339,0.198026,-0.00622877,0.178556,-0.0192607,0.2077,-0.00837775,0.162652,-0.0220681,0.185199,-0.00584651,0.180391,0.00015524,0.188764,-0.0126464,0.177366,-0.0102672,0.1862,-0.0103581,0.188948,0.0167521,0.173525,-0.00805295,0.201758,-0.00884911,0.19244,0.00231669,0.181291,-0.00743344,0.193259,-0.00132056,0.18764,-0.00134255,0.167636,0.000969289,0.177124,-0.0331574,0.175019,-0.000113484,0.168781,-0.021291,0.181341,-0.0110375,0.16369,0.00247447,0.183695,-0.0124041,0.163158,-0.0158284,0.167081,-0.0111709,0.156352,-0.0117102,0.16339,-0.018794,0.162395,-0.00134754,0.16346,0.00012891,0.180898,-0.00714928,0.170298,-0.0387025,0.14941,0.00392055,0.167107,-0.00990524,0.162899,-0.0201663,0.152478,-0.00581696,0.152412,0.00543112,0.181961,-0.018414,0.146913,0.000343893,0.159714,0.00336685,0.153852,-0.00346983,0.170823,-0.0125719,0.148814,-0.00222597,0.154541,-0.00907507,0.158805,0.00075351,0.135066,-0.00242145,0.15396,-0.00650352,0.153779,0.0038891,0.14674,-0.00277245,0.144413,-0.00972179,0.150567,-0.00107857,0.135635,-0.00717726,0.155593,-0.0122996,0.155459,-0.0238564,0.141491,0.0163308,0.149042,-0.0232052,0.148979,-0.0013029,0.139477,-0.0214709,0.112799,-0.00538185,0.15899,-0.00414572,0.137693,0.0117459,0.122703,-0.0147848,0.13416,0.00718825,0.137608,-0.00683086,0.120754,-0.0185738,0.13912,-0.0171187,0.130529,-0.00809217,0.133301,0.0020505,0.121801,-0.00408868,0.129649,-0.00421658,0.114464,-0.0168774,0.129815,-0.00325293,0.130353,-0.006363,0.124795,0.00326196,0.118579,-0.0103691,0.122728,-0.00800067,0.0966718,0.0075581,0.127844,-0.00824229,0.125627,-0.017923,0.120453,0.00581036,0.131779,0.00123871,0.131775,-0.0119537,0.130242,-0.0179942,0.132307,0.0083034,0.129288,-0.0126945,0.12135,-0.00253526,0.112012,0.0184833,0.126902,-0.0297133,0.13183,-0.0169555,0.130658,-0.00965754,0.13441,0.00951611,0.114774,-0.0137363,0.107123,0.00709101
0.338366,0.000177434,0.182152,-0.0153603,0.192688,0.00953771,0.1903,-0.0225699,0.173658,-0.00204125,0.181498,-0.0363822,0.213786,0.00229975,0.18638,-0.0103146,0.196043,-0.00703824,0.167801,-0.0153668,0.163205,0.0254655,0.191139,-0.0146811,0.182799,-0.0127498,0.167672,-0.00589766,0.183631,-0.0113988,0.182287,-0.00307025,0.184835,0.00325611,0.18317,-0.00977002,0.180854,-0.017197,0.179519,0.00105374,0.158632,0.0108512,0.185476,-0.0243368,0.182398,-0.00253657,0.165339,-0.00303917,0.172666,0.00302295,0.166401,0.0136978,0.159276,-0.00615621,0.168499,-0.0308482,0.158873,-0.0121362,0.172506,-0.0053385,0.151096,0.014273,0.164518,-0.00566772,0.157061,-0.00652329,0.166671,-0.0102577,0.152625,-0.0158562,0.151552,-0.00414879,0.146237,-0.000989448,0.155378,0.00935708,0.172423,0.000537195,0.158722,-0.0041692,0.15968,-0.00533065,0.149164,-0.0234776,0.157632,-0.00830789,0.147805,0.00616177,0.150311,-0.0136576,0.145726,0.0135075,0.139655,-0.00180472,0.135594,-0.00555091,0.157353,0.0050253,0.148806,-0.0205655,0.149832,-0.0203159,0.133031,-0.032133,0.150602,-0.00922331,0.148698,-0.00425747,0.13967,0.0019133,0.129905,-0.000259964,0.162488,-0.0171621,0.137062,-0.00651272,0.131929,-0.00248013,0.147952,-0.020667,0.130664,0.00517096,0.143252,-0.00935608,0.105635,-0.00474611,0.141242,-0.0068198,0.122762,-0.0104732,0.127577,-0.0102245,0.126408,-0.00574667,0.122433,-0.000528556,0.133664,-0.0112909,0.125111,-0.00642328,0.136474,-0.0127344,0.140471,0.00862984,0.138572,-0.02866,0.120866,-0.00203563,0.13813,-0.0129875,0.112981,0.0121568,0.117827,-0.00860968,0.123597,-0.00660209,0.121733,-0.000471335,0.112824,0.00127213,0.117292,-0.012137,0.123805,0.00668977,0.116551,-0.00223607,0.119251,-0.0120712,0.111661,-0.00594875,0.126247,-0.0104178,0.113689,-0.0018249,0.11439,-0.00847695,0.108471,-0.0149256,0.115687,0.0108306,0.119789,-0.00989979,0.137164,-0.010948,0.111109,-0.0110078,0.114414,0.0016473,0.108299,-0.0028352,0.111935,0.00779871,0.117129,-0.0228553,0.115104,0.00450066,0.117828,0.0174867,0.111813,-0.0146794
0.324201,-0.015241,0.213156,-0.030229,0.180646,0.00040966,0.196683,-0.0293158,0.182082,-0.00291773,0.184795,-0.0109245,0.171342,-0.0102619,0.162194,-0.000838689,0.180749,0.00380599,0.195112,-0.0298816,0.159187,0.00146332,0.184048,-0.019314,0.157095,0.00142619,0.174169,-0.0143481,0.157792,-0.00754211,0.174905,-0.0152174,0.185834,0.00124613,0.183249,0.018223,0.183356,0.00343852,0.184168,-0.0136904,0.184062,-0.00861073,0.164523,-0.0123201,0.13967,-0.00833275,0.136123,-0.000985261,0.142932,-0.00764525,0.152516,-0.0102895,0.170617,-0.0109465,0.152899,-0.00494076,0.133478,0.00151162,0.152119,0.00409549,0.148292,-0.0104612,0.148185,-0.0224905,0.154846,-0.0162403,0.155654,-0.0198012,0.157047,0.0138686,0.165961,-0.00556512,0.168027,-0.00921555,0.156527,0.00757078,0.148048,-0.00211335,0.146808,-0.00187211,0.149608,-0.0103957,0.142411,-0.00085287,0.144569,0.000264625,0.15709,0.0021077,0.143217,-0.00579612,0.139254,-0.0207501,0.135335,-0.0192002,0.160275,-0.011999,0.156005,-0.0067293,0.147241,-0.0200398,0.132939,-0.00365302,0.150315,0.00460474,0.144166,-0.0119732,0.144284,-0.017721,0.132134,-0.0124941,0.119104,0.0010003,0.13002,-0.0149507,0.125302,-0.0131386,0.136016,-0.0215811,0.125132,-0.00990844,0.125873,-0.0151644,0.132058,-0.00260154,0.12859,-0.0126984,0.117713,-0.0245961,0.110949,-0.00391742,0.122454,-0.00192558,0.132415,-0.0248336,0.112995,-0.00914748,0.1102,-0.0184092,0.117786,0.000508167,0.15265,-0.00303516,0.127686,-0.0151505,0.0944147,-0.00175572,0.107848,0.000212509,0.12314,0.00812744,0.134239,-0.000763752,0.122592,-0.0179329,0.123912,-0.00481167,0.118068,-0.00140475,0.130933,0.0222866,0.107439,-0.0213967,0.126246,-0.000912463,0.12575,-0.027506,0.112515,-0.0145628,0.119097,-0.00793315,0.100294,0.00550987,0.10887,-0.00626495,0.105822,-0.00590501,0.102243,-0.0167841,0.0976458,-0.0237297,0.120471,0.0286674,0.112244,-0.0245312,0.118425,-0.0120283,0.109409,-0.00201969,0.107268,-0.0199131,0.0949182,-0.000107449,0.113979,-0.00692703,0.119767,-0.00376129,0.116389,-0.00359624,0.100287,0.0234265
